graceid,ifos,end_time,end_time_ns,mass,mchirp,minimum_duration,snr,far,ifar,log_ifar
G333648,"H1,L1",1242453460.0,846679688.0,3.9522948265076,1.7040672302246,197.07578170818,7.0056538581848,0.0002561959554441,3903.262244192904,8.26956795533925
G351148,"H1,L1",1253106279.0,580078125.0,10.139406204224,2.5617921352386,110.19110710447,8.7581481933594,0.0002871750330086,3482.196866221913,8.155418656990078
G351380,"H1,L1",1253323264.0,183105468.0,15.064144134521,3.0450251102448,79.006239332964,8.3783130645752,0.0001785550703061,5600.513042196399,8.6306134872048
G335517,"H1,L1",1243961474.0,612792969.0,3.6434547901154,1.5500191450119,232.3578789337,8.1453771591187,0.0001955061015905,5114.92987617417,8.539918968843887
G354178,"H1,L1,V1",1257273851.0,238281250.0,90.576431274414,24.937362670898,1.049171643903,10.014212608337,0.0002676624571904,3736.0487925599127,8.225783859370493
G334629,"H1,L1,V1",1243262686.0,673828125.0,20.349203109741,6.337543964386,25.033746235636,8.6323623657227,0.0001943124807439,5146.349818453607,8.546042969243564
G332084,"H1,L1,V1",1241655784.0,397949219.0,16.634944915771,5.9027528762817,26.295804739912,9.0695867538452,0.0001894343586172,5278.873417151731,8.571467985970438
G354642,"H1,L1,V1",1257822572.0,836914063.0,3.9463827610016,1.5406254529953,231.80199245059,8.749342918396,0.0002338730555493,4275.823897930947,8.360732087464058
G356777,"H1,L1",1259763092.0,177734375.0,35.734424591064,7.9089016914368,15.803370566078,6.5799330200162,7.5902724347543e-05,13174.757673007956,9.486057980299838
G351716,"H1,L1",1253601364.0,342773438.0,56.951866149902,10.455821990967,6.3508198164967,6.5532302856445,0.0001048526974045,9537.18907336775,9.162954074628043
G346101,"H1,L1,V1",1248750139.0,304687500.0,17.394981384277,3.2369327545166,75.472756635429,8.7715864181519,0.0001943029055837,5146.603428269228,8.54609224758178
G364343,"H1,L1",1265972530.0,151367187.0,79.598762512207,10.137705802917,9.3006113476454,7.61128131293,5.5365886510117e-05,18061.66329184073,9.801546920838772
G362178,"H1,L1",1264802509.0,141601562.0,2.3258471488953,1.0119960308075,470.43977582799,7.4138734287916,0.0001889848499558,5291.4294465053945,8.573843705081078
G363322,"H1,L1",1265180528.0,312500000.0,41.363525390625,9.1186208724976,9.7360654418373,7.2995516122446,0.0002098439581459,4765.4457571017165,8.469146359897984
G91438,"H1,V1",1076987313.0,7995400.0,3.0677980184555,1.2721385955811,28.9920046,9.6519416439271,0.0001659345139113,6026.473796368769,8.70391734195104
G90706,"L1,V1",1076909036.0,773380748.0,2.9456059932709,1.2049545049667,373.226619252,9.1631846028121,0.0002548906526888,3923.250968408648,8.274675917757172
G334158,"H1,L1,V1",1242833248.0,482421875.0,72.675643920898,5.9322648048401,12.181299819375,10.749102592468,0.0002533131337259,3947.683190726541,8.280884151823534
G337353,"H1,L1",1245880003.0,138671875.0,9.5075693130493,4.0519986152649,51.312252826307,7.818868637085,0.0001807507214834,5532.481374307218,8.618391705323463
G348224,"H1,L1",1250828993.0,345703125.0,4.074333190918,1.5778982639313,249.53336778463,7.079921245575,0.0002414442569715,4141.742746515884,8.328871931508097
G362133,"H1,L1",1264756896.0,611328125.0,24.409818649292,7.8484234809875,15.13982268486,8.3631592002092,2.3511744075222e-05,42531.9362443153,10.658010513764758
G366359,"H1,L1",1267254632.0,636230468.0,99.709991455078,20.910043716431,3.8509533345715,8.1625495080693,0.0002706839295569,3694.3456585570816,8.214558729353104
G344447,"H1,L1,V1",1247379577.0,248535156.0,33.765575408936,10.07711315155,9.1797833239712,7.9354748725891,5.9137564676348e-06,169097.257466192,12.038229316341148
G346416,"H1,L1",1249071325.0,753417969.0,3.7421059608459,1.6226686239243,214.76211982256,8.2409429550171,9.8750715551432e-05,10126.508900881568,9.222911908118844
G344523,"H1,L1",1247477487.0,810546875.0,20.200172424316,6.3568124771118,24.844168799847,7.0534420013428,0.0002425873099127,4122.227169918907,8.324148871508456
G347728,"H1,L1",1250342921.0,151855469.0,3.042299747467,1.2932493686676,313.15681631983,8.7667570114136,0.0001116458734031,8956.891728445353,9.100178540475971
G362977,"H1,L1",1264942047.0,237304688.0,3.6869864463806,1.5411254167557,234.62140300918,8.5898620377896,7.1487884270027e-05,13988.384328493465,9.54598257339157
G363635,"H1,L1",1265423612.0,822265625.0,69.400146484375,11.752994537354,9.6318993717229,8.3288188425138,3.6315250326879e-05,27536.64069499316,10.22327278572106
G365839,"H1,L1",1266911353.0,428222657.0,3.9533548355103,1.6667873859406,206.23933243796,6.4132323463699,3.8536742067663e-05,25949.261570793795,10.163898432343062
G346821,"H1,L1",1249481553.0,153808594.0,3.9871711730957,1.6633491516113,204.00982600382,7.6354165077209,0.0001336421555606,7482.668891449459,8.920344810998944
G365521,"H1,L1",1266713078.0,106445312.0,3.4499819278717,1.4945834875107,246.31228960211,7.6725036815751,0.0002039715182036,4902.645275217903,8.49753019051629
G350174,"H1,L1",1252261350.0,574707031.0,3.21160364151,1.3168033361435,302.66717194172,7.3291125297546,0.0001488529378548,6718.040062973147,8.812551733681271
G333936,"L1,V1",1242671124.0,502441406.0,3.9450914859772,1.6526379585266,206.40784285705,8.0200748443603,4.5921533455839e-05,21776.27628575736,9.988576412437384
G334957,"H1,L1",1243492770.0,715820312.0,11.471734046936,4.6768846511841,39.481741558108,8.1069688796997,0.0002508149191271,3987.003657836847,8.290795264821828
G336906,"H1,L1",1245278332.0,631835938.0,66.749320983887,9.4017114639282,14.045117786904,9.3398208618164,4.2344909161329e-06,236155.89684939943,12.372247445791238
G349871,"H1,L1",1251997156.0,465332031.0,12.891100883484,4.8327250480652,39.802281028545,13.507390022278,7.6740594522562e-05,13030.91285937323,9.47507972594376
G335848,"H1,L1",1244201756.0,318847656.0,12.887254714966,5.0464777946472,37.02188274857,9.3482093811035,5.7324123190483e-05,17444.662811101156,9.766789024749702
G368701,"H1,L1",1268552025.0,847656250.0,3.7591452598572,1.5188814401627,238.76102476863,7.4957820980135,0.0002175097906729,4597.494195117628,8.433266693860523
G348512,"H1,L1",1251010278.0,77148437.0,32.015056610107,10.853833198547,8.4872906968799,7.0825743675232,0.0002486642915755,4021.4861316192505,8.299406797778996
G350231,"H1,L1",1252326961.0,942382812.0,49.756042480469,16.428424835205,4.3446713727584,7.6370511054993,0.0001876660680864,5328.613798950632,8.580846408090675
G335798,"H1,L1",1244166306.0,965332031.0,47.471279144287,12.974528312683,8.0873920379766,8.8605861663818,8.9483492047293e-06,111752.45591348728,11.6240414890888
G347542,"H1,L1",1250162690.0,820312500.0,27.427772521973,7.3368620872498,16.186013283353,6.4380326271057,0.0002009721065405,4975.814889008399,8.512344432965072
G345513,"H1,L1",1248526447.0,781250000.0,3.9677264690399,1.582247376442,221.33200353295,8.8027439117432,0.0001114318947657,8974.09132369713,9.102096962960315
G344749,"H1,L1",1247727355.0,437988281.0,14.329653739929,3.1970992088318,71.487649470142,6.2969923019409,8.3696715591941e-05,11947.90014073489,9.388310821478417
G358200,"H1,L1",1261122763.0,399414063.0,3.9306104183197,1.6993256807327,199.77782453313,8.5853730640741,0.0001390927209286,7189.448831857468,8.880369790176951
G364842,"H1,L1",1266284393.0,231933594.0,36.855392456055,15.88152885437,5.2128443920904,8.3170148020009,0.0002644079795572,3782.03411891859,8.238017270573424
G344581,"H1,L1",1247554439.0,51757812.0,33.798439025879,7.5313367843628,19.557328885761,8.7152938842773,0.0002787292469292,3587.711052990743,8.185269688439403
G359292,"H1,L1",1262162317.0,530761719.0,3.9780404567719,1.5535496473312,232.51709609974,7.0943157468962,0.0001386910589644,7210.270131805547,8.883261695846992
G364792,"H1,L1",1266239908.0,146484375.0,18.577558517456,7.1469407081604,19.728535353039,7.3480405825636,0.0002624652115628,3810.028742649927,8.245392012094896
G363947,"H1,L1,V1",1265701462.0,710937500.0,6.5531768798828,2.0253756046295,159.34160844499,8.4569602964727,0.0001833831775002,5453.062890672185,8.603932728083869
G334891,"H1,L1,V1",1243447756.0,75683594.0,7.7037715911865,3.2907662391663,72.917043416654,7.1942520141602,0.0001718110288493,5820.348127226174,8.669115354611197
G331771,"H1,L1,V1",1241395012.0,598144531.0,5.1321887969971,2.2015748023987,143.75527355681,7.7634663581848,0.0001166672736872,8571.383974233673,9.056184489129317
G348791,"H1,L1",1251298300.0,641601562.0,16.806468963623,5.4868202209473,28.690895898664,7.50084400177,0.0002423413825454,4126.410394694263,8.325163154194831
G348841,"H1,L1",1251348196.0,840820313.0,4.0223689079285,1.5974305868149,242.65919767123,8.8605785369873,0.0002029296010732,4927.817305662266,8.502651431811508
G337852,"H1,L1",1246454724.0,666503906.0,16.961297988892,5.6319255828857,28.07415929502,7.2196021080017,0.0002280328626511,4385.332834810654,8.38602080496129
G369808,"H1,L1",1269345395.0,411132812.0,4.4583888053894,1.8424898386002,190.86732018651,6.2088041690219,0.0001475342724006,6778.086093001442,8.82145005391599
G333994,"H1,L1,V1",1242712988.0,23925781.0,10.262989997864,4.2789468765259,47.179334925446,7.5617022514343,0.0002222437760792,4499.563576724505,8.41173568810515
G348559,"H1,L1",1251023791.0,312011719.0,9.1789979934692,3.4034879207611,66.810081061287,8.4993619918823,0.0001325016637565,7547.075045316109,8.928915355963548
G363868,"H1,L1",1265621222.0,784667969.0,3.5046079158783,1.4055676460266,271.05546802784,8.1619273328997,0.0002501025155652,3998.360423284855,8.293639661893659
G209913,L1H1,1134778203.0,243164062.0,3.6671059131622,1.4413512945175,42.75906668278,15.530076980591,8.5122694144957e-05,11747.748471131348,9.371416881732763
G346883,"H1,L1",1249516151.0,32714844.0,96.333351135254,8.9881324768066,14.054755785962,7.203104019165,0.0001637505483813,6106.8497778162655,8.71716633456072
G209877,L1H1,1134777550.0,423828125.0,3.0875010490417,1.3358656167984,48.302856015381,13.061985969543,3.8990641769487e-05,25647.179800527734,10.152188895256884
G344702,"H1,L1",1247671902.0,735351562.0,57.669044494629,10.518461227417,9.7307933671598,6.6262130737305,6.2337545386981e-05,16041.696762234831,9.682946659007582
G366858,"H1,L1",1267522730.0,678222656.0,26.34259223938,3.8305833339691,48.075550291082,6.3391890098387,0.0002333462034585,4285.477908698212,8.362987355430821
G344666,"H1,L1",1247627349.0,619628906.0,11.663758277893,2.6789290904999,102.58831951878,8.7757387161255,7.9324534453917e-05,12606.440200174671,9.441963089356648
G338122,"H1,L1,V1",1246658999.0,826660156.0,103.1625289917,12.400163650513,9.1028609067055,6.6748309135437,0.0001667080505285,5998.510550807519,8.699266475861082
G365373,"H1,L1,V1",1266618172.0,401855468.0,97.592224121094,41.256713867188,0.9174291150304,18.760632699436,1.3119522135341e-09,762222884.098978,20.45174956969904
G338046,"H1,L1",1246579371.0,388183594.0,10.494521141052,4.4279842376709,44.650199583989,7.1053552627563,0.0002906895824708,3440.0957595391324,8.14325458705533
G360343,"H1,L1",1263078417.0,809570312.0,63.809650421143,12.179122924805,9.0197052012736,7.9610278602776,0.0001050245409715,9521.584105484118,9.161316511577748
G348005,"H1,L1",1250592995.0,515625000.0,7.8570151329041,3.0634694099426,83.654381467408,8.4408016204834,0.000263579422608,3793.922871919869,8.241155821326771
G350992,"H1,L1",1252948189.0,303710938.0,5.5679030418396,1.9141712188721,176.88220782674,6.9929661750793,4.1661944123916e-05,24002.72049296785,10.085922456779675
G332142,"H1,L1",1241706541.0,708496094.0,30.097272872925,8.1279983520508,13.588946328702,8.0882625579834,1.6245976439677e-05,61553.70246369026,11.027665283559571
G336084,"H1,L1",1244433614.0,205078125.0,9.5820980072022,2.9360573291779,88.453227140307,9.2067699432373,3.7654297102563e-06,265573.938952092,12.48964857035488
G353951,"H1,L1",1256897432.0,192871093.0,93.869285583496,9.8577108383179,9.99117974329,10.45228767395,0.0001395422732457,7166.287152559748,8.877142968588675
G351900,"H1,L1",1253781314.0,522949219.0,5.690242767334,2.0507428646088,157.73012602514,6.4402508735657,0.0001808509259717,5529.415979635106,8.617837479470069
G206107,L1H1,1133347662.0,385742188.0,5.2021188735962,1.9066400527954,28.028783654545,19.527366638184,8.8655477156863e-05,11279.61894819702,9.330752743293244
G357897,"H1,L1",1260859337.0,674316406.0,13.174694061279,2.8180282115936,94.566986213706,17.72269503746,0.0001172774500446,8526.788394694497,9.05096806251933
G358638,"H1,L1",1261539082.0,307128906.0,72.544372558594,6.2503547668457,21.688201454162,7.863043856174,0.0002530106576159,3952.402675139008,8.282078945159716
G368095,"H1,L1",1268141526.0,214355469.0,5.3558468818665,1.9318207502365,174.19157698706,11.153744480712,6.3243307522498e-05,15811.949740994534,9.668521245875889
G350609,"H1,L1",1252711159.0,770019531.0,10.043192863464,4.179473400116,49.347192294491,8.3631086349487,0.000201137503609,4971.72323438818,8.511521786235758
G333353,"H1,L1,V1",1242267401.0,852539062.0,35.933025360107,4.4117956161499,47.6025574068,9.2296934127808,9.0642432041932e-05,11032.360644707667,9.308588109720864
G336207,"H1,L1",1244557016.0,879394531.0,76.396873474121,12.96192073822,8.278517591015,8.436089515686,0.0001792450057109,5578.955999546397,8.626756941015072
G348914,"H1,L1",1251424863.0,922851562.0,110.27272796631,28.391775131226,0.78375277401011,9.423939704895,9.495083213551e-05,10531.766573386532,9.262151356810628
